id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,156,watch
l002,review cost,35,34,6,55,218,ship
l003,decision risk,35,35,6,85,280,ship
l004,input pressure,35,36,18,25,102,hold
l005,state drift,35,37,18,55,164,watch
l006,review cost,35,38,18,85,226,ship
l007,decision risk,35,39,34,25,28,hold
l008,input pressure,35,40,34,55,90,hold
l009,state drift,35,41,34,85,152,watch
l010,review cost,60,42,6,25,224,ship
l011,decision risk,60,43,6,55,286,ship
l012,input pressure,60,44,6,85,348,ship
l013,state drift,60,45,18,25,170,ship
l014,review cost,60,46,18,55,232,ship
l015,decision risk,60,47,18,85,294,ship
l016,input pressure,60,48,34,25,96,hold
l017,state drift,60,32,34,55,124,watch
l018,review cost,60,33,34,85,186,ship
l019,decision risk,85,34,6,25,258,ship
l020,input pressure,85,35,6,55,320,ship
l021,state drift,85,36,6,85,382,ship
l022,review cost,85,37,18,25,204,ship
l023,decision risk,85,38,18,55,266,ship
l024,input pressure,85,39,18,85,328,ship
l025,state drift,85,40,34,25,130,watch
l026,review cost,85,41,34,55,192,ship
l027,decision risk,85,42,34,85,254,ship
